-0.522wife_ed-0.496husband_ed-0.399sol_index+0.359husband_occ+0.326media_expo+0.234wife_religion+0.168num_child+0.066employment-0.002wife_age,-0.687wife_age-0.61num_child+0.254husband_occ-0.216sol_index-0.153media_expo+0.124wife_religion+0.059husband_ed+0.048wife_ed-0.01employment,-0.806employment-0.466wife_religion+0.205media_expo-0.191num_child+0.158husband_occ-0.136husband_ed+0.077wife_age+0.057sol_index-0.05wife_ed,-0.779wife_religion+0.546employment+0.248husband_occ+0.151media_expo-0.073num_child-0.071sol_index+0.022husband_ed-0.004wife_ed-0.001wife_age,'0.76 media_expo-0.513husband_occ-0.256sol_index-0.198num_child+0.161husband_ed+0.135wife_ed-0.069wife_age+0.061wife_religion+0.045employment',0.835sol_index+0.336media_expo-0.237wife_ed-0.234num_child+0.158wife_religion+0.156employment+0.122husband_occ-0.095husband_ed-0.082wife_age,'0.627husband_occ+0.553husband_ed+0.316media_expo+0.281num_child+0.281wife_ed+0.191wife_religion-0.084employment+0.02 wife_age-0.016sol_index',0.641wife_age-0.566num_child+0.328husband_ed-0.308wife_ed-0.154sol_index+0.134wife_religion-0.105media_expo+0.098husband_occ+0.064employment,ClassValues
-1.072346,-0.021174,0.573724,2.155187,-0.004929,-0.4806,-0.439565,0.386388,1
-0.076636,-1.153064,-0.595242,-0.191029,-0.529455,0.654266,-0.340367,0.343758,1
-2.493154,-1.142636,2.224276,0.499139,0.23004,-0.508538,-0.579165,-0.186537,1
-1.924495,-0.620011,0.520257,2.04653,-0.235352,0.022043,-0.055629,-0.159292,1
-0.182071,2.159746,-0.938669,0.144813,1.015586,-1.752481,0.253986,0.002689,1
-1.492095,-0.904135,2.346921,0.759665,-0.555195,-0.202694,-0.019281,-0.243578,1
0.904925,1.605427,1.762307,-0.778725,-1.558046,1.27929,0.625991,0.123912,1
-2.007599,-1.274213,2.344632,0.75491,-0.464044,-0.485996,0.269526,-0.15726,1
-2.005662,-0.522362,2.260375,0.755509,-0.388869,-0.395772,0.247338,-0.858064,1
-2.007599,-1.274213,2.344632,0.75491,-0.464044,-0.485996,0.269526,-0.15726,1
-2.340908,-1.49886,0.403029,1.759122,0.299555,-0.189748,-0.762865,0.272052,1
-0.859664,0.031448,-0.853788,-0.064322,0.205383,-0.381087,0.493552,0.296033,1
-1.496388,0.936944,0.800293,-1.579743,0.871715,-0.672295,-0.183765,-0.581167,1
-1.471428,-1.927466,-1.147004,-0.517975,0.217301,-0.045084,0.129839,-0.073517,1
-2.057673,-2.950855,0.125324,1.634636,-0.078216,-0.635975,-0.273473,-0.299343,1
-1.344143,0.58072,-1.020954,-0.31976,0.94123,-0.353505,-0.367466,-0.122578,1
-1.822728,0.95265,-0.919237,-0.361518,0.796012,0.640517,-0.513335,-0.352079,1
-1.837553,-1.046135,0.945715,-1.685043,0.374734,-0.096871,-0.036864,0.422042,1
-1.683801,-0.817585,-0.941066,-0.424594,0.502718,0.292093,-0.237822,0.335562,1
-1.822728,0.95265,-0.919237,-0.361518,0.796012,0.640517,-0.513335,-0.352079,1
-0.518049,-0.61217,-0.809726,-0.22589,-0.405368,0.412286,0.033191,-0.900246,1
-0.922912,0.864532,-0.588034,0.180995,-0.516505,0.774602,1.067245,0.024524,1
-1.542721,-1.75243,-1.056514,-0.487003,0.292951,0.043917,0.013038,0.244532,1
-1.406314,1.8315,-0.80201,-0.07411,0.261105,0.852308,0.193901,-0.783423,1
0.063132,0.204631,-0.862726,0.013163,0.335099,-1.002805,0.233813,0.757266,1
-0.208974,-0.355977,-1.23583,-0.335655,0.785529,-1.3124,-0.259544,-0.070425,1
-1.497034,0.686327,0.828379,-1.579942,0.846657,-0.702369,-0.176369,-0.347566,1
-1.613799,-1.493855,-0.975385,-0.455965,0.376953,0.142943,-0.106228,0.484715,1
-1.54229,-1.585352,-1.075237,-0.48687,0.309656,0.063967,0.008107,0.088798,1
-1.062414,-1.456048,-1.233126,-0.444712,0.50499,-0.869906,0.139184,-0.148904,1
-1.684877,-1.23528,-0.894256,-0.424927,0.460955,0.241968,-0.225495,0.724897,1
-1.125446,-0.539425,-0.976734,-0.199328,-0.208546,0.295808,0.710412,-0.49828,1
0.613049,-0.898216,3.433607,1.657202,1.71238,1.565826,1.513305,-0.064101,1
-0.786242,-0.162507,0.647795,1.8109,0.352776,-0.592365,-2.249417,-1.067886,1
-1.509802,-0.409474,0.71238,2.333406,-0.837081,0.153636,0.67133,0.0323,1
-1.926432,-1.371862,0.604514,2.045931,-0.310526,-0.068181,-0.033441,0.541511,1
-2.408328,0.179879,0.325005,1.791292,0.525552,0.0797,-0.924043,-0.811505,1
-1.067098,-0.449134,0.870692,2.368666,-0.911052,0.455765,0.282979,0.809101,1
-2.065359,0.398373,0.626343,2.109006,-0.017232,0.280243,-0.308954,-0.146129,1
-1.148266,-0.351484,2.610811,1.077645,-1.064569,0.03795,0.585946,0.110329,1
-1.409421,-0.417011,0.541269,2.051152,-0.343209,0.285296,-0.339505,-0.089876,1
-1.783415,-1.554856,0.404809,1.984121,-0.445119,-0.226133,0.19523,-0.250322,1
-0.591373,-2.26795,0.577234,1.930677,-0.892269,-0.015601,-0.629343,-0.277984,1
-1.713843,-2.398204,0.389214,1.952617,-0.58759,-0.395332,0.331754,0.054565,1
-1.662478,-0.220328,2.552351,1.07329,-0.923301,-0.185204,0.859961,-0.270555,1
-2.006738,-0.940057,2.307185,0.755176,-0.430633,-0.445897,0.259664,-0.468728,1
-2.49466,-1.72741,2.28981,0.498673,0.171571,-0.578712,-0.561907,0.358533,1
-1.43894,-0.751588,0.640613,2.302301,-0.929435,0.044585,0.793061,-0.130016,1
-0.468217,-0.853575,-1.117979,-0.256783,-0.484407,0.361009,0.665069,-0.909229,1
-0.945844,-2.15318,0.788208,-1.835757,-0.158096,-0.376496,-0.237019,-0.940653,1
1.603758,-0.911728,-0.424165,0.012165,-1.562102,1.017662,-0.3483,-0.666899,1
-0.639676,-0.587463,-0.86574,0.056509,-0.894276,0.328375,1.556637,-0.546871,1
-1.612292,-0.909082,-1.040918,-0.455499,0.435421,0.213117,-0.123486,-0.060355,1
-1.470352,-1.509771,-1.193814,-0.517642,0.259065,0.00504,0.117512,-0.462852,1
0.192159,0.587355,-0.603363,-0.05509,0.001412,0.117719,-0.591743,0.047933,1
-1.614229,-1.660933,-0.956661,-0.456098,0.360247,0.122893,-0.101298,0.640449,1
-1.923418,-0.202315,0.473447,2.046863,-0.193589,0.072167,-0.067956,-0.548627,1
-2.127244,-2.107507,0.140919,1.666141,0.064254,-0.466776,-0.409997,-0.604229,1
-0.985012,-1.724887,-1.064096,-0.261937,-0.443371,0.017558,0.968668,-0.355709,1
-2.147818,-0.005212,2.422632,0.817585,-0.220865,-0.197721,0.008805,-0.377699,1
-1.613799,-1.493855,-0.975385,-0.455965,0.376953,0.142943,-0.106228,0.484715,1
-2.26897,-1.423279,0.284453,1.72835,0.248964,-0.248675,-0.65346,-0.279598,1
-1.541645,-1.334735,-1.103323,-0.48667,0.334714,0.094041,0.000711,-0.144803,1
-1.614014,-1.577394,-0.966023,-0.456031,0.3686,0.132918,-0.103763,0.562582,1
-1.682509,-0.316351,-0.997237,-0.424194,0.552834,0.352242,-0.252614,-0.13164,1
-2.340048,-1.164704,0.365582,1.759388,0.332966,-0.149649,-0.772726,-0.039416,1
-1.837983,-1.213213,0.964439,-1.685176,0.358028,-0.116921,-0.031933,0.577777,1
0.482149,-0.707826,-0.649633,0.03437,-1.224013,0.678031,0.602936,-0.645819,1
0.411286,-0.365712,-0.577867,0.065475,-1.131658,0.787082,0.481204,-0.483503,1
2.147958,-1.197813,-0.894617,-0.190661,-0.603117,-1.021775,-0.803243,-1.022427,1
0.605067,-0.231299,-0.649791,-0.247629,-0.684988,0.822091,-0.935302,-1.466396,1
4.111828,-3.134362,0.525087,0.502218,0.741436,2.333643,0.17242,-0.711389,1
0.59474,-0.325926,-0.190877,0.160251,3.255337,2.183471,0.381007,-0.548123,1
1.03942,-0.270317,-0.527666,0.239945,3.753862,0.052473,0.927037,-1.092943,1
-1.766259,-1.22117,0.855224,-1.716014,0.299085,-0.185872,0.079937,0.103993,1
0.341069,0.227019,-0.534186,0.096779,-1.014246,0.926207,0.352077,-0.554789,2
2.759507,0.677562,-0.592039,0.262925,-0.623387,-1.367803,-0.437065,-0.575009,2
-0.210696,-1.02429,-1.160935,-0.336188,0.718707,-1.392599,-0.239821,0.552511,2
2.829939,0.16837,-0.645082,0.231687,-0.732447,-1.496903,-0.310403,-0.58159,2
-1.975834,0.974718,0.939457,-1.621768,0.693086,0.281627,-0.319773,-0.499199,2
-1.907339,-0.286325,0.970672,-1.653605,0.508852,0.062304,-0.170922,0.195023,2
2.068979,2.326451,-0.303108,0.31468,-0.466483,-0.016555,-0.955525,-0.551164,2
1.970997,0.069303,-0.51914,-0.134749,-0.612538,0.522552,-1.588322,-0.384096,2
-0.794518,0.606799,-0.792955,-0.352873,0.505124,1.076798,-1.058899,0.487558,2
0.537925,1.891857,-0.423731,0.26349,-0.432788,0.448586,-0.008704,-0.298963,2
1.047771,-0.270959,-0.491478,-0.212368,-0.758959,1.12422,-1.323653,-0.689594,2
-0.761724,-4.93091,-1.911482,-0.828689,-0.664482,-1.085465,1.334829,-2.086007,2
0.432284,0.753591,1.229692,-1.028385,-0.706632,-0.071853,0.843854,0.40147,2
-0.922912,0.864532,-0.588034,0.180995,-0.516505,0.774602,1.067245,0.024524,2
-0.827993,1.201415,-1.046751,-0.314805,0.875136,-0.040128,-0.663669,-0.442497,2
-0.177038,1.648248,-0.632339,0.358226,0.101111,-0.826141,0.978996,0.503269,2
0.766284,-0.380997,1.079768,-1.404164,-0.50314,-0.325119,-0.311931,-0.360984,2
0.383527,1.412691,1.491136,-0.997159,-0.58583,0.029548,0.19965,0.021118,2
1.868228,1.951685,-0.453256,0.413772,-0.073852,-1.068128,-0.24184,0.631952,2
-1.684662,-1.151741,-0.903618,-0.42486,0.469307,0.251993,-0.22796,0.64703,2
-1.33911,0.069222,-0.714624,-0.106347,0.026755,0.572835,0.357544,0.378001,2
-1.82402,0.451416,-0.863066,-0.361918,0.745896,0.580368,-0.498543,0.115124,2
2.353029,0.174528,0.443952,1.025233,1.308884,2.801402,2.287869,0.407538,2
0.017123,-1.068691,-0.988261,-0.001078,-1.186843,0.373527,1.516225,-0.802085,2
-0.764985,-0.89913,0.968507,-1.455422,-0.477798,0.129997,0.637356,-0.030915,2
0.59236,0.971877,-0.40693,0.445876,-1.443007,1.3036,1.353114,0.348367,2
-0.238747,-0.11751,-0.71628,-0.128407,-0.306372,0.960216,-0.081081,0.58812,2
1.251623,-0.596113,1.209486,-1.14846,-1.205576,-0.312601,0.539225,-0.25384,2
-0.214057,1.201945,-0.638947,-0.127487,-0.177692,1.072864,-0.633138,-0.888952,2
0.177667,0.76134,-0.599053,0.159001,-0.841279,1.172007,0.626155,0.156775,2
0.608357,1.382665,-0.476774,0.232252,-0.541848,0.319486,0.117958,-0.305544,2
2.112139,-0.504664,-0.321141,0.281723,-0.804455,-0.378602,-0.247221,1.853731,2
-0.688851,-0.485281,-1.077942,-0.377813,0.590195,-0.378527,-0.390621,0.167277,2
-0.367776,-4.31147,-1.491725,-0.762202,-0.617651,-0.681935,0.302274,-1.689558,2
-1.540353,-0.833501,-1.159495,-0.48627,0.38483,0.15419,-0.014081,-0.612005,2
0.62452,-1.141436,-0.821253,-0.02764,-1.383664,0.490005,0.839003,-1.204051,2
-1.166144,0.387883,-1.032397,-0.419172,0.495093,0.675643,-0.551282,-0.529426,2
2.272876,0.391444,-0.665586,0.006821,0.028933,-1.440469,-1.273429,-0.21495,2
1.058727,0.787553,-1.027688,0.060144,0.447634,-1.643351,0.073617,0.355379,2
0.016528,1.699122,-0.694902,0.045055,0.539428,-0.801156,-0.435045,-0.401757,2
-1.611862,-0.742004,-1.059642,-0.455365,0.452127,0.233166,-0.128417,-0.216089,2
-2.481343,-0.313398,0.490391,1.821731,0.53438,0.088502,-1.021121,0.129481,2
-2.564447,-0.9676,2.314767,0.530111,0.305689,-0.419537,-0.695965,0.131513,2
0.536203,1.223545,-0.348835,0.262957,-0.499609,0.368387,0.011019,0.323973,2
0.677498,0.372239,-0.473645,0.200614,-0.701024,0.130236,0.259413,0.155076,2
-0.062759,-1.830862,0.761098,2.387668,3.53279,-0.841771,0.817463,-1.076716,2
-2.268324,-1.172662,0.256367,1.72855,0.274022,-0.2186,-0.660856,-0.5132,2
-0.588204,0.341439,-0.452598,0.284297,-0.270104,-0.101567,0.994305,1.357326,2
0.477393,0.24809,-0.651879,0.299906,-0.283335,-0.891262,0.965702,1.104592,2
0.58539,0.731523,-0.629003,0.231864,-0.603706,0.287036,0.650293,0.548591,2
-1.413284,1.591147,-1.024083,-0.288122,1.100406,-0.164256,-0.508921,-0.583199,2
0.705725,0.205581,-0.516817,-0.050934,-0.164914,0.310798,-0.858361,0.662419,2
0.177667,0.76134,-0.599053,0.159001,-0.841279,1.172007,0.626155,0.156775,2
-0.999022,1.634605,-0.813236,-0.00138,0.481972,-0.052713,0.222969,-0.235873,2
-0.985227,-1.808426,-1.054734,-0.262004,-0.451724,0.007533,0.971133,-0.277842,2
0.408683,1.425595,-0.673732,0.331676,-0.107453,-0.681963,0.819317,0.488237,2
-1.752296,0.443458,-0.97228,-0.392756,0.686952,0.511416,-0.386673,-0.35866,2
-0.140022,0.384564,1.313584,-1.21626,0.30286,-1.320443,-0.202037,0.696995,2
0.232837,2.453822,-0.755909,0.431755,0.42221,-1.610863,0.97848,0.116414,2
1.475592,-0.960295,-0.720976,0.080684,-1.195005,-0.062763,0.467395,-0.269035,2
1.882215,-0.324018,1.026991,-1.639982,0.048187,-0.941902,-1.980781,-0.649043,2
1.665694,0.547729,-0.841956,0.033449,0.234107,-1.546922,-0.598673,0.109148,2
1.618014,1.624524,-0.627322,0.065008,0.396673,-1.395397,-1.255204,-0.660539,2
1.454397,2.075305,-0.682827,0.127163,0.561287,-1.159622,-0.97866,0.128892,2
-0.835203,-0.306399,1.012188,-1.424117,-0.360385,0.269123,0.508228,-0.102201,2
0.263882,0.579397,-0.712578,-0.085928,-0.057532,0.048768,-0.479873,-0.425851,2
-1.680787,0.351962,-1.072133,-0.423661,0.619655,0.43244,-0.272337,-0.754577,2
0.093714,1.346744,-0.51651,0.227763,-0.417285,0.076283,0.396904,-0.530695,2
1.671587,0.370387,-0.573073,0.247128,-0.646957,-0.580483,0.116475,0.298259,2
-0.832083,-0.385827,-0.868875,-0.31607,0.716435,-0.2306,-0.616827,1.036977,2
2.32643,0.10419,-0.008142,0.634999,3.33583,-0.416451,0.769776,-0.197534,2
-0.78011,0.598,-0.778378,0.119118,-0.659451,0.606625,1.298382,-0.689442,2
0.554088,-0.632244,-0.76821,0.003598,-1.274604,0.619105,0.712341,-1.197469,2
0.664396,-0.958234,1.316412,-1.122377,-1.05548,-0.526953,0.716162,0.306261,2
0.655392,0.055253,-0.663322,0.200493,-0.729472,0.137886,0.781886,0.697744,2
-1.684662,-1.151741,-0.903618,-0.42486,0.469307,0.251993,-0.22796,0.64703,2
-2.338541,-0.57993,0.300048,1.759855,0.391434,-0.079475,-0.789984,-0.584485,2
-1.542075,-1.501813,-1.084599,-0.486803,0.318009,0.073992,0.005642,0.010931,2
-2.338541,-0.57993,0.300048,1.759855,0.391434,-0.079475,-0.789984,-0.584485,2
-1.614229,-1.660933,-0.956661,-0.456098,0.360247,0.122893,-0.101298,0.640449,2
-1.322694,-0.926674,0.976089,-1.680487,0.258524,0.156357,-0.318274,0.569326,2
-0.998807,1.718144,-0.822598,-0.001313,0.490325,-0.042688,0.220504,-0.31374,2
-1.682294,-0.232812,-1.006599,-0.424127,0.561187,0.362267,-0.255079,-0.209507,2
-1.241007,1.330945,0.704258,2.469344,-0.306214,-0.382911,0.419954,-0.263525,2
-1.41436,1.173451,-0.977273,-0.288455,1.058643,-0.21438,-0.496594,-0.193864,2
1.307615,2.087109,1.426026,-0.919274,-0.405998,-0.532022,-0.074881,0.015149,2
-0.584115,1.928681,-0.630475,0.285562,-0.111403,0.088905,0.947462,-0.122148,2
-1.202848,-0.270586,-1.145764,-0.382102,0.739815,-0.591656,-0.119072,-0.291475,2
-0.674404,0.950587,0.98119,-1.220137,0.490853,-1.445723,0.572262,0.157975,2
2.646224,1.278672,-0.50104,0.073653,0.105785,-0.959116,-1.800768,0.179097,2
1.051652,-0.141925,0.454821,2.437741,-0.580815,-2.298326,0.110859,-0.779754,2
0.030479,1.789988,-0.743126,0.007665,0.2412,0.443718,-0.337387,0.136561,2
1.515621,-1.054432,1.09388,-1.492869,-0.876319,-0.416717,-0.748154,-1.165447,2
1.321814,1.041501,-0.202632,0.13705,-1.134215,1.524038,-0.852484,-0.562707,2
0.265604,1.24771,-0.787473,-0.085395,0.009289,0.128967,-0.499596,-1.048787,2
1.94277,0.23596,-0.475968,0.116799,-1.148648,0.34199,-0.470548,-0.891439,2
-2.562725,-0.299288,2.239872,0.530643,0.37251,-0.339339,-0.715689,-0.491423,2
-1.49811,0.268632,0.875188,-1.580275,0.804893,-0.752494,-0.164042,0.041769,2
1.849371,0.094011,-0.575154,0.147649,-1.101447,0.438641,-0.064876,-0.030722,2
-0.48481,1.503449,-0.754776,0.002976,0.340705,0.170441,-0.051046,0.145011,2
0.453718,-1.014547,-1.089469,-0.179563,-0.388102,-0.300809,0.415191,-0.136528,2
0.443664,1.415751,-0.485469,0.294074,-0.418997,0.505137,0.406829,0.873222,2
0.034259,0.120672,-0.791468,0.264512,-0.226069,-1.213441,1.358984,0.483525,2
-0.272221,0.477107,-0.970076,-0.090338,0.063641,-0.156711,0.314149,-0.341935,2
1.476668,-0.5426,-0.767786,0.081017,-1.153241,-0.012638,0.455068,-0.65837,2
-1.116253,-3.303879,-1.543286,-0.673232,-0.211061,-0.550237,0.728636,-1.196563,2
-1.097434,-0.789621,-1.010544,-0.450943,0.319212,0.466344,-0.404897,0.086929,2
-0.92162,1.365767,-0.644206,0.181394,-0.466389,0.834751,1.052453,-0.442678,2
-0.722795,0.598841,-0.90217,-0.383712,0.44618,1.007847,-0.947029,0.013774,2
-1.75165,0.694076,-1.000366,-0.392557,0.71201,0.541491,-0.394069,-0.592261,2
-1.268893,-0.523509,-0.758305,-0.137652,-0.090658,0.43371,0.486672,0.449287,2
0.141179,0.18641,-0.721782,0.196137,-0.588204,-0.085267,1.055901,0.316859,2
1.524614,1.482574,-0.726508,0.095858,0.443874,-1.298747,-0.849532,0.200178,2
-1.611862,-0.742004,-1.059642,-0.455365,0.452127,0.233166,-0.128417,-0.216089,2
-1.469706,-1.259154,-1.2219,-0.517442,0.284123,0.035115,0.110116,-0.696454,2
-0.51562,0.667638,-0.599261,0.253725,-0.295638,-0.130419,1.096313,0.572074,2
-0.348035,-1.102177,-0.682985,-0.060766,-0.036116,-0.278232,0.249122,1.611323,2
-1.415221,0.839295,-0.939825,-0.288722,1.025232,-0.254479,-0.486732,0.117604,2
-0.584976,1.594525,-0.593027,0.285296,-0.144814,0.048805,0.957324,0.18932,2
0.200921,-2.344178,-1.151191,-0.529127,-0.017809,-0.748376,-0.568588,-0.494615,2
0.966173,-0.340388,1.267364,-1.503522,-0.929182,0.686355,-1.015755,-1.232632,2
-0.342439,1.069838,-0.926395,-0.059034,0.181053,-0.017586,0.185022,-0.413221,2
0.679005,0.957012,-0.539179,0.20108,-0.642555,0.20041,0.242155,-0.389993,2
0.141825,0.437027,-0.749868,0.196337,-0.563146,-0.055193,1.048504,0.083258,2
-0.718154,-0.736319,-0.98796,-0.126598,0.012321,-0.609213,0.73948,0.04927,2
-0.91458,-2.234079,-1.117139,-0.293175,-0.552431,-0.111542,1.09533,-0.36229,2
-2.47919,0.521993,0.396772,1.822397,0.617907,0.18875,-1.045774,-0.64919,2
-1.682725,-0.39989,-0.987875,-0.424261,0.544481,0.342217,-0.250149,-0.053773,2
-0.851188,0.856575,-0.697249,0.150156,-0.575449,0.705651,1.179115,-0.44926,2
-1.342421,1.249033,-1.09585,-0.319227,1.008051,-0.273306,-0.387189,-0.745515,2
-2.002757,-0.685328,0.388675,1.86349,0.679598,-0.90552,-0.875251,0.358981,2
0.142471,0.687644,-0.777953,0.196537,-0.538088,-0.025118,1.041108,-0.150343,2
-1.076664,0.635983,1.298746,-1.079455,-0.644489,0.385638,1.268203,0.111004,2
-0.969026,-2.887861,0.645341,-1.836211,-0.228307,-0.41897,0.29778,-0.00865,2
-0.175511,-0.560754,-0.489664,0.091691,-0.964857,0.59278,0.653211,-0.079136,2
-1.836477,-0.628439,0.898905,-1.68471,0.416497,-0.046747,-0.04919,0.032707,2
-2.154572,-0.162026,2.191198,0.60364,0.626788,-1.20426,-0.696482,-0.255342,2
-1.8354,-0.210744,0.852095,-1.684377,0.458261,0.003377,-0.061517,-0.356628,2
-1.343497,0.831337,-1.04904,-0.31956,0.966288,-0.32343,-0.374862,-0.356179,2
-1.268463,-0.356431,-0.777029,-0.137518,-0.073953,0.45376,0.481741,0.293553,2
-1.612938,-1.159699,-1.012833,-0.455698,0.410363,0.183042,-0.11609,0.173247,2
-1.055444,-1.215695,-1.011053,-0.2307,-0.334311,0.146658,0.842005,-0.349128,2
-1.612077,-0.825543,-1.05028,-0.455432,0.443774,0.223141,-0.125951,-0.138222,2
0.67225,0.800198,-0.770613,-0.012865,0.205099,-0.806129,-0.463131,-0.267636,2
2.45438,1.89611,-0.513373,0.387356,-0.265711,-0.903901,-0.40645,0.461186,2
1.315705,1.135304,-0.462152,-0.076696,-0.261503,0.547574,-1.565167,-0.673951,2
-0.34416,0.401526,-0.8515,-0.059567,0.114232,-0.097785,0.204745,0.209716,2
3.386083,1.234607,0.426909,0.85851,2.325968,1.139019,0.377441,-0.957327,2
-1.753803,-0.141315,-0.906747,-0.393223,0.628483,0.441242,-0.369415,0.186409,2
1.029424,0.536515,-0.937706,0.311359,-0.130239,-1.874036,1.203719,0.237372,2
0.933406,0.865725,1.298928,-0.986372,-0.516261,-1.053475,0.46232,-0.067431,2
-1.181399,-1.77798,0.851279,-1.74283,0.057109,-0.081794,-0.06988,0.400429,2
0.928158,1.293684,1.00196,-1.199851,0.389861,-1.98984,-0.260224,-0.490143,2
-1.750574,1.111771,-1.047176,-0.392224,0.753773,0.591615,-0.406396,-0.981596,2
-1.12437,-0.121729,-1.023544,-0.198995,-0.166782,0.345932,0.698085,-0.887616,2
-2.224359,0.597783,2.216155,0.635078,0.760906,-1.045085,-0.83054,-0.482361,2
1.080188,0.853921,-0.809925,0.060065,0.451024,-1.681075,-0.441459,0.046313,2
-1.268463,-0.356431,-0.777029,-0.137518,-0.073953,0.45376,0.481741,0.293553,2
2.556757,-0.809934,-0.971377,-0.117465,-0.323781,-1.856622,-0.791433,-1.019946,2
2.074657,2.06557,-0.024864,0.528293,-1.3559,0.93986,-0.237912,-0.284186,2
2.139868,-0.246008,0.993561,-1.033239,-0.747611,-2.10137,0.687043,-0.333327,2
1.939737,1.860189,-0.553109,0.382867,-0.141149,-1.147104,-0.127504,0.236036,2
1.532465,-0.736692,-0.333675,0.043136,-1.486453,1.106663,-0.465101,-0.34885,2
0.176161,0.176566,-0.533519,0.158535,-0.899748,1.101833,0.643413,0.701845,2
-1.907124,-0.202786,0.96131,-1.653538,0.517205,0.072328,-0.173388,0.117156,2
1.264726,0.734359,-0.580571,0.174531,-0.851119,0.344588,0.082476,-0.405025,2
-0.319914,-0.01986,1.023838,-1.419428,-0.459889,0.5424,0.221886,-0.110652,2
0.530955,1.651504,-0.645804,0.049478,0.406513,-0.567978,-0.711525,-0.098739,2
0.940185,2.206461,-0.741287,0.122807,0.702555,-1.382775,-0.704646,-0.251993,2
3.766687,-1.394472,0.10916,0.450839,2.325131,0.684104,-0.109486,-0.560758,2
1.087588,1.261352,-0.606576,0.27421,-0.371572,-0.644461,0.256431,-0.309645,2
-0.547986,-1.503665,-1.184028,-0.440289,0.372075,-0.636728,-0.137296,0.154114,2
0.333218,2.446285,-0.927019,0.149502,0.916082,-1.479203,-0.032355,-0.005761,2
0.586251,1.06568,-0.666451,0.232131,-0.570296,0.327135,0.640431,0.237123,2
0.945648,1.862041,-0.453681,0.336353,-0.195215,-0.436385,0.015433,0.092853,2
-0.58433,1.845142,-0.621113,0.285495,-0.119756,0.07888,0.949928,-0.044281,2
0.994619,1.286481,-0.724486,0.305194,-0.307665,-0.527761,0.657172,0.395338,2
1.369709,0.048246,-0.426628,0.105557,-1.288428,1.382538,-0.198418,0.129113,2
4.991526,0.230815,0.847629,1.091542,1.226974,1.420993,0.294619,-0.326195,2
0.00053,1.288333,-0.625058,0.25868,-0.361731,0.182958,0.80011,0.252155,2
-0.414808,0.827179,-0.789095,-0.028395,0.214939,0.021291,0.080548,0.294164,2
1.49488,1.064458,-0.617802,0.34694,-0.150704,-1.549482,0.2855,0.237905,2
-0.208328,-0.10536,-1.263916,-0.335455,0.810587,-1.282325,-0.26694,-0.304026,2
1.779369,0.770281,-0.540835,0.17902,-0.975682,0.587791,-0.196469,-0.179874,2
-0.829285,0.700181,-0.99058,-0.315204,0.82502,-0.100277,-0.648877,0.024705,2
0.67922,1.040551,-0.54854,0.201147,-0.634202,0.210435,0.23969,-0.46786,2
-1.68294,-0.483429,-0.978514,-0.424327,0.536129,0.332192,-0.247683,0.024094,2
-1.560497,1.435872,1.103494,-1.334692,0.116416,0.443295,0.39979,-0.541209,2
-1.406745,1.664422,-0.783286,-0.074243,0.2444,0.832258,0.198832,-0.627689,2
0.511667,-0.373249,-0.748977,-0.216778,-0.637787,0.918742,-0.529631,-0.605679,2
0.001606,1.706028,-0.671868,0.259013,-0.319968,0.233082,0.787783,-0.13718,2
0.537925,1.891857,-0.423731,0.26349,-0.432788,0.448586,-0.008704,-0.298963,2
1.925532,-1.722486,-1.253166,-0.091557,-0.222228,-2.045649,0.427984,0.547623,2
0.168761,-0.230865,-0.736868,-0.055611,-0.077152,0.06522,-0.054478,1.057803,2
0.395269,0.190383,0.095173,0.725157,2.31771,1.9803,2.387885,-0.770974,2
0.707447,0.873894,-0.591713,-0.050401,-0.098092,0.390997,-0.878084,0.039482,2
-0.793428,-0.816012,1.021041,-1.20394,-1.02226,-0.060589,1.757595,-0.460391,2
1.081049,1.188077,-0.847373,0.060331,0.484435,-1.640976,-0.451321,-0.265155,2
-0.65999,-0.011481,-0.65683,-0.163747,-0.229011,0.620362,-0.207807,-0.497748,2
2.008124,-0.795818,0.226872,0.70692,1.776494,2.510635,1.694968,0.442966,2
-1.489634,1.093758,1.031728,-1.365797,0.024061,0.334244,0.521521,-0.703524,2
-0.408269,0.900454,-0.548298,0.185483,-0.641067,1.017805,0.7883,0.249674,2
-0.478486,1.493185,-0.504617,0.216788,-0.523655,1.15693,0.659172,0.178389,2
1.103574,0.098378,1.10286,-1.300063,-0.156508,-1.08099,-0.414456,0.037414,2
4.379527,0.982137,0.355566,0.904824,2.354977,0.398225,0.241899,-0.580543,2
0.938893,1.705227,-0.685116,0.122408,0.652439,-1.442924,-0.689853,0.21521,2
0.299294,0.736632,-0.543039,-0.123398,-0.35237,1.255918,-0.897291,-0.196599,2
0.367574,-0.607951,-0.502462,-0.155302,-0.544957,1.026569,-0.745975,0.57549,2
1.319877,0.28965,-0.118374,0.13645,-1.209389,1.433815,-0.830296,0.138097,2
-1.328841,-2.277538,-1.327986,-0.579918,0.066003,-0.223085,0.363441,-0.709616,2
0.341069,0.227019,-0.534186,0.096779,-1.014246,0.926207,0.352077,-0.554789,2
-1.460976,1.094179,0.969832,-1.617212,0.576876,0.534855,-0.601184,-0.351916,2
0.891593,-0.069329,-0.754479,0.107766,-0.919619,-0.126741,0.607351,-0.876939,2
0.071608,1.029758,-0.706187,0.227642,-0.445733,0.083932,0.919377,0.011972,2
